sample_index,pid,split,dataset_file_path,caption,input_ids_raw,attention_mask_raw,num_tokens
52,385,train,HoGuom_00/00386_00012850.jpg,"nữ mặc váy ngắn ca rô đen trắng, áo phông màu hồng, đi giày trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00052_pid385_00386_00012850_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00052_pid385_00386_00012850_attention_mask.raw,32
53,1000,train,HoGuom_01/01001_00010015.jpg,"Bé gái tóc dài buộc phía sau màu đen, mặc váy hồng dài đến gối cộc tay, vai trái đeo túi màu trắng tay bám vào quai túi, đi giầy màu hồng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00053_pid1000_01001_00010015_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00053_pid1000_01001_00010015_attention_mask.raw,64
54,1155,train,HoGuom_01/01156_00000120.jpg,"Một người phụ nữ tóc ngắn chớm vai, mặc áo khoác đen lửng, quần dài màu xanh rêu, đang ngồi.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00054_pid1155_01156_00000120_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00054_pid1155_01156_00000120_attention_mask.raw,46
55,1287,train,HoGuom_01/01288_00006660.jpg,"Một em trai tóc màu đen, đeo khẩu trang, mặc áo phông màu xanh, mặc quần short màu xám và đi dép đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00055_pid1287_01288_00006660_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00055_pid1287_01288_00006660_attention_mask.raw,47
56,1033,train,HoGuom_01/01034_00000061.jpg,"nam tóc ngắn, đeo khẩu trang màu xanh da trời, mặc áo cộc tay màu xanh da trời nhạt, mặc quần kaki màu vàng da, đi giầy màu vàng da, tay khoanh trước ngực và cầm chiếc áo khoác màu đen, hai chân bước rộng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00056_pid1033_01034_00000061_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00056_pid1033_01034_00000061_attention_mask.raw,64
57,1435,train,HoGuom_01/01436_2.jpg,"Một người đàn ông mặc áo cộc tay màu trắng xám, mặc quần đùi bò màu xanh biển đậm,đeo khẩu trang y tế.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00057_pid1435_01436_2_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00057_pid1435_01436_2_attention_mask.raw,55
58,541,train,HoGuom_00/00542_00003610.jpg,"người đàn ông tóc ngắn màu đen, áo phông ngắn tay cổ tròn màu xanh than có kẻ trắng ở 2 bên sườn, quần đùi màu vàng có kẻ xanh, đi dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00058_pid541_00542_00003610_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00058_pid541_00542_00003610_attention_mask.raw,63
59,14,train,TEST_DATA/Person15.2/output_6.jpg,"Một nữ thanh niên đang đi đôi giày màu đen thể thao, mặc quần bò bó có xắn gấu quần, mặc áo phông đen có in chữ và hình màu trắng ở phía trước ngực áo, tay trái đeo đồng hồ, tóc màu đen cột vừa ở đằng sau, tóc mái dài chấm lông mày và rẽ ngôi giữa trán.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00059_pid14_output_6_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00059_pid14_output_6_attention_mask.raw,64
60,1540,train,DHHN_HVBCVT_00/01541_00001590.jpg,"nữ mặc áo khoác màu đen, đầu đội mũ màu xám, mặc quần dài màu đen, đi giầy thể thao màu đen, viền đế giầy màu trắng, đeo ba lô màu đen phía sau lưng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00060_pid1540_01541_00001590_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00060_pid1540_01541_00001590_attention_mask.raw,64
61,635,train,HoGuom_00/00636_00007545.jpg,"người phụ nữ tóc ngắn màu đen, khoác ba lô màu đen, áo phông ngắn tay màu trắng, quần lửng màu đỏ đậm, đi dép màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00061_pid635_00636_00007545_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00061_pid635_00636_00007545_attention_mask.raw,55
62,839,train,HoGuom_01/00840_00009480.jpg,"nữ tóc dài đen để xõa, mặc áo dài tay màu vàng gấu áo và gấu tay áo viền bo màu trắng, mặc chân váy ngắn trên gối màu đen, đi giầy bệt màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00062_pid839_00840_00009480_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00062_pid839_00840_00009480_attention_mask.raw,64
63,1144,train,HoGuom_01/01145_00000735.jpg,"Một người phụ nữ tóc màu đen buộc tóc, mặc áo màu nâu, quần đùi màu cam, đi giày màu đen đang đi bộ.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00063_pid1144_01145_00000735_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00063_pid1144_01145_00000735_attention_mask.raw,50
64,143,train,HoGuom_00/00144_00003080.jpg,"nữ tóc dài qua vai, mặc áo phông trắng có in hình ảnh cô gái đeo kính trước ngực, mặc quần màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00064_pid143_00144_00003080_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00064_pid143_00144_00003080_attention_mask.raw,46
65,918,train,HoGuom_01/00919_00008460.jpg,"nam tóc đầu hói, mặc áo sơ mi cộc tay màu xanh nhạt, mặc quần đen dài, đeo túi chéo vai màu đen, đi giầy màu đen, đầu gối bên phải co về phía trước.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00065_pid918_00919_00008460_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00065_pid918_00919_00008460_attention_mask.raw,64
66,671,train,HoGuom_00/00672_00008740.jpg,"người phụ nữ tóc ngắn ngang vai màu đen, mặc áo tay lỡ màu ghi, chân váy dài màu trắng, đi giày cao gót màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00066_pid671_00672_00008740_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00066_pid671_00672_00008740_attention_mask.raw,51
67,65,train,TEST_DATA/Person66.2/output_6.jpg,"Một anh con trai mặc một bộ quần đùi áo phông màu đen có đường kẻ trắng ngắn trang trí ở trên gấu quần bên trái và trên ngực áo trái, tóc đen cắt ngắn, chân đi giày thể thao màu trắng có các đường viền màu xanh tím than ở bên ngoài giày.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00067_pid65_output_6_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00067_pid65_output_6_attention_mask.raw,64
68,740,train,HoGuom_00/00741_00012235.jpg,"nam thanh niên tóc ngắn màu đen, mặc áo phông ngắn tay màu đen, khoác túi chéo màu đen, quần đùi màu trắng, đi giày màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00068_pid740_00741_00012235_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00068_pid740_00741_00012235_attention_mask.raw,55
69,1332,train,HoGuom_01/01333_00005715.jpg,"Một cô gái có mái tóc màu đen, để thả tóc, mặc áo phông màu trắng, mặc chân váy màu đen, đi giày màu đen, khoác túi đựng đàn màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00069_pid1332_01333_00005715_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00069_pid1332_01333_00005715_attention_mask.raw,64
70,487,train,HoGuom_00/00488_00017380.jpg,"người phụ nữ tóc dài màu đen, đeo kính, mặc quần áo đen, đi giày đen, mang theo túi xách màu nâu.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00070_pid487_00488_00017380_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00070_pid487_00488_00017380_attention_mask.raw,47
71,1009,train,HoGuom_01/01010_00000795.jpg,"nữ tóc dài buộc sau gáy, đeo khẩu trang màu ghi, mặc áo dài tay màu da, mặc chân váy dài qua gối, đeo túi trước bụng, hai chân bước rộng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00071_pid1009_01010_00000795_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00071_pid1009_01010_00000795_attention_mask.raw,64
72,418,train,HoGuom_00/00419_00014645.jpg,"thanh niên tóc rẽ ngồi giữa, áo dài tay màu trắng sọc, mặc quần dài màu tối.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00072_pid418_00419_00014645_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00072_pid418_00419_00014645_attention_mask.raw,41
73,105,train,HoGuom_00/00106_00001870.jpg,"thanh niên mặc áo phông xanh, quần ghi sáng, đi giày thể thao, đeo túi chéo đen ngang vai.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00073_pid105_00106_00001870_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00073_pid105_00106_00001870_attention_mask.raw,40
74,63,train,TEST_DATA/Person64.2/output_9.jpg,"Một phụ nữ mặc bộ đồ màu đen, áo cộc tay, cổ tròn, quần dài, chân đi đôi giày màu đen, tóc búi cao phía sau.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00074_pid63_output_9_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00074_pid63_output_9_attention_mask.raw,52
75,1632,train,DHHN_HVBCVT_00/01633_00033150.jpg,"nữ, tóc màu đen, áo khoác ngoài màu đen kẻ sọc màu trắng ở tay áo, áo trong màu vàng, quần dài màu đen, xách túi màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00075_pid1632_01633_00033150_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00075_pid1632_01633_00033150_attention_mask.raw,62
76,336,train,HoGuom_00/00337_00010720.jpg,"nữ đi giày đen bệt, quần dài màu đen, áo dài màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00076_pid336_00337_00010720_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00076_pid336_00337_00010720_attention_mask.raw,28
77,1266,train,HoGuom_01/01267_00004440.jpg,"Một người đàn ông tóc màu đen, đeo balo, mặc áo màu hồng, mặc quần màu tím và đi giày màu xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00077_pid1266_01267_00004440_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00077_pid1266_01267_00004440_attention_mask.raw,46
78,1957,train,DHGTVT_00/01958_00014460.jpg,"nam tóc ngắn màu đen, mặc áo phông cộc tay màu xanh xám, mặc quần bò màu đen đi giầy thể thao màu trắng có viền đen sau gót.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00078_pid1957_01958_00014460_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00078_pid1957_01958_00014460_attention_mask.raw,60
79,122,train,HoGuom_00/00123_00002520.jpg,"nam thanh niên tóc cắt ngắn, mặc áo phông trắng, quần bò màu xanh, đi giày thể thao đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00079_pid122_00123_00002520_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00079_pid122_00123_00002520_attention_mask.raw,40
80,273,train,HoGuom_00/00274_00008700.jpg,"nam sơ vin mặc áo trắng ngắn ta, quần dài màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00080_pid273_00274_00008700_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00080_pid273_00274_00008700_attention_mask.raw,25
81,1664,train,DHHN_HVBCVT_00/01665_00046755.jpg,"người đàn ông tóc ngắn màu đen, khẩu trang màu xanh da trời, mặc áo dài tay màu xanh rêu, tay áo màu đen, trước ngực màu trắng, quần dài màu xanh đen có sọc dọc màu trắng, đi dép màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00081_pid1664_01665_00046755_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00081_pid1664_01665_00046755_attention_mask.raw,64
82,699,train,HoGuom_00/00700_00010315.jpg,"người đàn ông tóc ngắn màu đen, mặc áo phông ngắn tay có cổ màu xám và nâu, mặc quần sooc màu xanh, đi dép màu nâu.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00082_pid699_00700_00010315_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00082_pid699_00700_00010315_attention_mask.raw,56
83,1041,train,HoGuom_01/01042_0000013.jpg,"nam tóc ngắn, mặc áo phông cổ tròn cộc tay màu lông chuột, trước ngực có hai dòng chữ và hình cái kính, mặc quần sooc bò dài đến gối, đi dép lê, tay phải vung về phía trước, chân trái bước trước, chân phải phía sau.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00083_pid1041_01042_0000013_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00083_pid1041_01042_0000013_attention_mask.raw,64
84,804,train,HoGuom_01/00805_00002475.jpg,"nữ tóc dài để xõa, mặc áo cộc tay màu đỏ, đeo túi màu trắng bên vai trái, mặc quần sooc màu đen, đi giầy thể thao màu trắng.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00084_pid804_00805_00002475_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00084_pid804_00805_00002475_attention_mask.raw,64
85,1210,train,HoGuom_01/01211_00002955.jpg,"Một người phụ nữ tóc ngắn ngang vai màu đen, mặc váy gần đến đầu gối màu đen, đi giày màu trắng, đeo túi màu nâu.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00085_pid1210_01211_00002955_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00085_pid1210_01211_00002955_attention_mask.raw,55
86,627,train,HoGuom_00/00628_00007285.jpg,"người đàn ông tóc ngắn màu vàng, đeo kính, mặc áo phông ngắn tay có cổ màu da cam, quần sooc màu nâu, đi dép tông màu đen.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00086_pid627_00628_00007285_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00086_pid627_00628_00007285_attention_mask.raw,55
87,388,train,HoGuom_00/00389_00013330.jpg,"nam thanh niên đi giày thể thao đỏ, mặc áo phông đỏ, quần ngố xám.",/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00087_pid388_00389_00013330_input_ids.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_text_calib_500/raw/00087_pid388_00389_00013330_attention_mask.raw,32
